"SCD"	"Transcripts"	"Gender"	"Age"	"Ethnicity"	"Education"	"Occupation"	"Languages"	"First.Lang"	"Partner.ID"	"Relationship"	"Filler"	"conv"	"Freq"	"Wordcount"	"Freq.per.1000"	"Dyad"
"3126-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3126-2"	"FRIENDS"	"uh"	"3126"	53	11711	4.52565963623943	"Same-gender"
"3126-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3126-1"	"FRIENDS"	"uh"	"3126"	52	5109	10.1781170483461	"Same-gender"
"3127-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3127-2"	"FRIENDS"	"um"	"3127"	27	14570	1.85312285518188	"Different-gender"
"3127-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3127-2"	"FRIENDS"	"uh"	"3127"	205	14570	14.070006863418	"Different-gender"
"3127-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3127-1"	"FRIENDS"	"um"	"3127"	3	9121	0.328911303585133	"Different-gender"
"3127-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3127-1"	"FRIENDS"	"uh"	"3127"	21	9121	2.30237912509593	"Different-gender"
"3128-1"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3128-2"	"FRIENDS"	"um"	"3128"	93	12452	7.46867973016383	"Different-gender"
"3128-1"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3128-2"	"FRIENDS"	"uh"	"3128"	47	12452	3.77449405717957	"Different-gender"
"3128-2"	"Same Room"	"M"	"3X"	"MALAY"	"DIPLOMA"	"MILITARY"	"ENGLISH"	"MALAY"	"3128-1"	"FRIENDS"	"um"	"3128"	38	9719	3.9098672702953	"Different-gender"
"3128-2"	"Same Room"	"M"	"3X"	"MALAY"	"DIPLOMA"	"MILITARY"	"ENGLISH"	"MALAY"	"3128-1"	"FRIENDS"	"uh"	"3128"	56	9719	5.76190966148781	"Different-gender"
"3129-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3129-2"	"PARTNER"	"um"	"3129"	70	7808	8.96516393442623	"Different-gender"
"3129-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3129-2"	"PARTNER"	"uh"	"3129"	163	7808	20.8760245901639	"Different-gender"
"3129-2"	"Same Room"	"M"	"3X"	"MALAY"	"DIPLOMA"	"MILITARY"	"ENGLISH"	"ENGLISH"	"3129-1"	"PARTNER"	"um"	"3129"	16	15761	1.01516401243576	"Different-gender"
"3129-2"	"Same Room"	"M"	"3X"	"MALAY"	"DIPLOMA"	"MILITARY"	"ENGLISH"	"ENGLISH"	"3129-1"	"PARTNER"	"uh"	"3129"	94	15761	5.96408857306008	"Different-gender"
"3130-1"	"Same Room"	"F"	"1X"	"CHINESE"	"O-LEVEL"	"STUDENT"	"ENGLISH"	"CHINESE"	"3130-2"	"FAMILY"	"um"	"3130"	31	11570	2.67934312878133	"Same-gender"
"3130-1"	"Same Room"	"F"	"1X"	"CHINESE"	"O-LEVEL"	"STUDENT"	"ENGLISH"	"CHINESE"	"3130-2"	"FAMILY"	"uh"	"3130"	125	11570	10.8038029386344	"Same-gender"
"3130-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3130-1"	"FAMILY"	"um"	"3130"	10	6052	1.65234633179114	"Same-gender"
"3130-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3130-1"	"FAMILY"	"uh"	"3130"	25	6052	4.13086582947786	"Same-gender"
"3131-1"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3131-2"	"FRIENDS"	"um"	"3131"	16	9209	1.73743077424259	"Same-gender"
"3131-1"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3131-2"	"FRIENDS"	"uh"	"3131"	57	9209	6.18959713323922	"Same-gender"
"3131-2"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3131-1"	"FRIENDS"	"um"	"3131"	30	16305	1.83992640294388	"Same-gender"
"3131-2"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3131-1"	"FRIENDS"	"uh"	"3131"	42	16305	2.57589696412144	"Same-gender"
"3132-1"	"Same Room"	"F"	"3X"	"INDIAN"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3132-2"	"FRIENDS"	"um"	"3132"	39	9474	4.11652944901837	"Same-gender"
"3132-1"	"Same Room"	"F"	"3X"	"INDIAN"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3132-2"	"FRIENDS"	"uh"	"3132"	32	9474	3.37766518893815	"Same-gender"
"3132-2"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3132-1"	"FRIENDS"	"um"	"3132"	42	8280	5.07246376811594	"Same-gender"
"3132-2"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3132-1"	"FRIENDS"	"uh"	"3132"	20	8280	2.41545893719807	"Same-gender"
"3133-1"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3133-2"	"FRIENDS"	"um"	"3133"	5	9884	0.505868069607446	"Same-gender"
"3133-1"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3133-2"	"FRIENDS"	"uh"	"3133"	2	9884	0.202347227842979	"Same-gender"
"3133-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3133-1"	"FRIENDS"	"um"	"3133"	24	10198	2.35340262796627	"Same-gender"
"3133-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3133-1"	"FRIENDS"	"uh"	"3133"	1	10198	0.0980584428319278	"Same-gender"
"3134-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3134-2"	"FRIENDS"	"um"	"3134"	26	9941	2.61543104315461	"Same-gender"
"3134-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3134-2"	"FRIENDS"	"uh"	"3134"	8	9941	0.804748013278342	"Same-gender"
"3134-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3134-1"	"FRIENDS"	"um"	"3134"	36	10184	3.53495679497251	"Same-gender"
"3134-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3134-1"	"FRIENDS"	"uh"	"3134"	3	10184	0.294579732914376	"Same-gender"
"3135-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3135-2"	"FRIENDS"	"um"	"3135"	87	12883	6.75308546146084	"Same-gender"
"3135-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3135-2"	"FRIENDS"	"uh"	"3135"	118	12883	9.15935729255608	"Same-gender"
"3135-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3135-1"	"FRIENDS"	"um"	"3135"	27	18061	1.49493383533581	"Same-gender"
"3135-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3135-1"	"FRIENDS"	"uh"	"3135"	114	18061	6.31194286030674	"Same-gender"
"3136-1"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"MANAGEMENT"	"ENGLISH"	"CHINESE"	"3136-2"	"PARTNER"	"um"	"3136"	88	15630	5.63019833653231	"Different-gender"
"3136-1"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"MANAGEMENT"	"ENGLISH"	"CHINESE"	"3136-2"	"PARTNER"	"uh"	"3136"	31	15630	1.98336532309661	"Different-gender"
"3136-2"	"Same Room"	"M"	"3X"	"CHINESE"	"BACHELOR"	"LAW & ORDER"	"ENGLISH"	"ENGLISH"	"3136-1"	"PARTNER"	"um"	"3136"	9	6377	1.41132193821546	"Different-gender"
"3136-2"	"Same Room"	"M"	"3X"	"CHINESE"	"BACHELOR"	"LAW & ORDER"	"ENGLISH"	"ENGLISH"	"3136-1"	"PARTNER"	"uh"	"3136"	82	6377	12.8587109926298	"Different-gender"
"3137-1"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3137-2"	"FRIENDS"	"um"	"3137"	11	8314	1.32306952128939	"Same-gender"
"3137-1"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3137-2"	"FRIENDS"	"uh"	"3137"	168	8314	20.2068799615107	"Same-gender"
"3137-2"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"RESEARCH"	"ENGLISH"	"ENGLISH"	"3137-1"	"FRIENDS"	"um"	"3137"	4	9547	0.418979784225411	"Same-gender"
"3137-2"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"RESEARCH"	"ENGLISH"	"ENGLISH"	"3137-1"	"FRIENDS"	"uh"	"3137"	153	9547	16.025976746622	"Same-gender"
"3138-1"	"Same Room"	"M"	"3X"	"CHINESE"	"BACHELOR"	"FREELANCE"	"ENGLISH"	"ENGLISH"	"3138-2"	"FRIENDS"	"um"	"3138"	34	7236	4.69872857932559	"Same-gender"
"3138-1"	"Same Room"	"M"	"3X"	"CHINESE"	"BACHELOR"	"FREELANCE"	"ENGLISH"	"ENGLISH"	"3138-2"	"FRIENDS"	"uh"	"3138"	86	7236	11.8850193477059	"Same-gender"
"3138-2"	"Same Room"	"M"	"3X"	"CHINESE"	"BACHELOR"	"ENGINEER"	"ENGLISH"	"ENGLISH"	"3138-1"	"FRIENDS"	"um"	"3138"	34	7883	4.31307877711531	"Same-gender"
"3138-2"	"Same Room"	"M"	"3X"	"CHINESE"	"BACHELOR"	"ENGINEER"	"ENGLISH"	"ENGLISH"	"3138-1"	"FRIENDS"	"uh"	"3138"	46	7883	5.83534187492072	"Same-gender"
"3139-1"	"Same Room"	"F"	"4X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3139-2"	"FRIENDS"	"um"	"3139"	28	7283	3.84456954551696	"Different-gender"
"3139-1"	"Same Room"	"F"	"4X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3139-2"	"FRIENDS"	"uh"	"3139"	92	7283	12.6321570781271	"Different-gender"
"3139-2"	"Same Room"	"M"	"4X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3139-1"	"FRIENDS"	"um"	"3139"	1	10223	0.0978186442335909	"Different-gender"
"3139-2"	"Same Room"	"M"	"4X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3139-1"	"FRIENDS"	"uh"	"3139"	264	10223	25.824122077668	"Different-gender"
"3140-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3140-2"	"PARTNER"	"um"	"3140"	7	9029	0.775279654446783	"Different-gender"
"3140-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3140-2"	"PARTNER"	"uh"	"3140"	13	9029	1.43980507254402	"Different-gender"
"3140-2"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3140-1"	"PARTNER"	"uh"	"3140"	9	7526	1.19585437151209	"Different-gender"
"3141-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3141-2"	"FAMILY"	"um"	"3141"	38	10582	3.59100359100359	"Different-gender"
"3141-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3141-2"	"FAMILY"	"uh"	"3141"	63	10582	5.95350595350595	"Different-gender"
"3141-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3141-1"	"FAMILY"	"um"	"3141"	71	17175	4.13391557496361	"Different-gender"
"3141-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3141-1"	"FAMILY"	"uh"	"3141"	94	17175	5.47307132459971	"Different-gender"
"3142-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3142-2"	"FRIENDS"	"um"	"3142"	7	9527	0.734753857457752	"Same-gender"
"3142-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3142-2"	"FRIENDS"	"uh"	"3142"	31	9527	3.25390994017004	"Same-gender"
"3142-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3142-1"	"FRIENDS"	"um"	"3142"	2	12558	0.159261028826246	"Same-gender"
"3142-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3142-1"	"FRIENDS"	"uh"	"3142"	55	12558	4.37967829272177	"Same-gender"
"3143-1"	"Same Room"	"F"	"5X"	"CHINESE"	"BACHELOR"	"MANAGEMENT"	"ENGLISH, CHINESE"	"CHINESE"	"3143-2"	"FRIENDS"	"um"	"3143"	1	11233	0.0890234131576605	"Same-gender"
"3143-1"	"Same Room"	"F"	"5X"	"CHINESE"	"BACHELOR"	"MANAGEMENT"	"ENGLISH, CHINESE"	"CHINESE"	"3143-2"	"FRIENDS"	"uh"	"3143"	112	11233	9.97062227365797	"Same-gender"
"3143-2"	"Same Room"	"F"	"4X"	"CHINESE"	"POSTGRADUATE"	"HOMEMAKER"	"ENGLISH, CHINESE"	"CHINESE"	"3143-1"	"FRIENDS"	"um"	"3143"	2	12725	0.157170923379175	"Same-gender"
"3143-2"	"Same Room"	"F"	"4X"	"CHINESE"	"POSTGRADUATE"	"HOMEMAKER"	"ENGLISH, CHINESE"	"CHINESE"	"3143-1"	"FRIENDS"	"uh"	"3143"	256	12725	20.1178781925344	"Same-gender"
"3144-1"	"Same Room"	"M"	"4X"	"MALAY"	"DIPLOMA"	"TECHNICIAN"	"ENGLISH"	"ENGLISH"	"3144-2"	"FRIENDS"	"um"	"3144"	6	8201	0.731618095354225	"Same-gender"
"3144-1"	"Same Room"	"M"	"4X"	"MALAY"	"DIPLOMA"	"TECHNICIAN"	"ENGLISH"	"ENGLISH"	"3144-2"	"FRIENDS"	"uh"	"3144"	900	8201	109.742714303134	"Same-gender"
"3144-2"	"Same Room"	"M"	"4X"	"MALAY"	"DIPLOMA"	"TECHNICIAN"	"ENGLISH"	"ENGLISH"	"3144-1"	"FRIENDS"	"um"	"3144"	9	7150	1.25874125874126	"Same-gender"
"3144-2"	"Same Room"	"M"	"4X"	"MALAY"	"DIPLOMA"	"TECHNICIAN"	"ENGLISH"	"ENGLISH"	"3144-1"	"FRIENDS"	"uh"	"3144"	131	7150	18.3216783216783	"Same-gender"
"3145-1"	"Same Room"	"F"	"3X"	"INDIAN"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3145-2"	"FRIENDS"	"uh"	"3145"	5	12428	0.402317347924042	"Same-gender"
"3145-2"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3145-1"	"FRIENDS"	"um"	"3145"	10	17192	0.581665891112145	"Same-gender"
"3145-2"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3145-1"	"FRIENDS"	"uh"	"3145"	124	17192	7.2126570497906	"Same-gender"
"3146-1"	"Same Room"	"M"	"3X"	"INDIAN"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3146-2"	"FAMILY"	"um"	"3146"	34	14442	2.35424456446476	"Same-gender"
"3146-1"	"Same Room"	"M"	"3X"	"INDIAN"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3146-2"	"FAMILY"	"uh"	"3146"	404	14442	27.9739648248165	"Same-gender"
"3146-2"	"Same Room"	"M"	"3X"	"INDIAN"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3146-1"	"FAMILY"	"um"	"3146"	47	15118	3.10887683556026	"Same-gender"
"3146-2"	"Same Room"	"M"	"3X"	"INDIAN"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3146-1"	"FAMILY"	"uh"	"3146"	82	15118	5.4239978833179	"Same-gender"
"3147-1"	"Same Room"	"F"	"3X"	"MALAY"	"DIPLOMA"	"ANALYST"	"ENGLISH"	"ENGLISH"	"3147-2"	"FAMILY"	"um"	"3147"	33	7380	4.47154471544715	"Same-gender"
"3147-1"	"Same Room"	"F"	"3X"	"MALAY"	"DIPLOMA"	"ANALYST"	"ENGLISH"	"ENGLISH"	"3147-2"	"FAMILY"	"uh"	"3147"	28	7380	3.7940379403794	"Same-gender"
"3147-2"	"Same Room"	"F"	"3X"	"INDIAN"	"POSTGRADUATE"	"CIVIL SERVANT"	"ENGLISH"	"ENGLISH"	"3147-1"	"FAMILY"	"um"	"3147"	44	9302	4.73016555579445	"Same-gender"
"3147-2"	"Same Room"	"F"	"3X"	"INDIAN"	"POSTGRADUATE"	"CIVIL SERVANT"	"ENGLISH"	"ENGLISH"	"3147-1"	"FAMILY"	"uh"	"3147"	48	9302	5.16018060632122	"Same-gender"
"3148-1"	"Same Room"	"F"	"2X"	"MALAY"	"DIPLOMA"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3148-2"	"FRIENDS"	"um"	"3148"	26	8034	3.23624595469256	"Same-gender"
"3148-1"	"Same Room"	"F"	"2X"	"MALAY"	"DIPLOMA"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3148-2"	"FRIENDS"	"uh"	"3148"	14	8034	1.74259397560368	"Same-gender"
"3148-2"	"Same Room"	"F"	"1X"	"MALAY"	"A-LEVEL"	"STUDENT"	"ENGLISH"	"MALAY"	"3148-1"	"FRIENDS"	"um"	"3148"	16	8842	1.80954535173038	"Same-gender"
"3148-2"	"Same Room"	"F"	"1X"	"MALAY"	"A-LEVEL"	"STUDENT"	"ENGLISH"	"MALAY"	"3148-1"	"FRIENDS"	"uh"	"3148"	6	8842	0.678579506898892	"Same-gender"
"3149-1"	"Same Room"	"F"	"3X"	"INDIAN"	"DIPLOMA"	"ADMINISTRATION"	"ENGLISH"	"ENGLISH"	"3149-2"	"FRIENDS"	"um"	"3149"	79	11148	7.086472909939	"Same-gender"
"3149-1"	"Same Room"	"F"	"3X"	"INDIAN"	"DIPLOMA"	"ADMINISTRATION"	"ENGLISH"	"ENGLISH"	"3149-2"	"FRIENDS"	"uh"	"3149"	32	11148	2.87047003946896	"Same-gender"
"3149-2"	"Same Room"	"F"	"3X"	"INDIAN"	"DIPLOMA"	"ADMINISTRATION"	"ENGLISH"	"ENGLISH"	"3149-1"	"FRIENDS"	"um"	"3149"	29	7383	3.92794257077069	"Same-gender"
"3149-2"	"Same Room"	"F"	"3X"	"INDIAN"	"DIPLOMA"	"ADMINISTRATION"	"ENGLISH"	"ENGLISH"	"3149-1"	"FRIENDS"	"uh"	"3149"	22	7383	2.97981850196397	"Same-gender"
"3150-1"	"Same Room"	"M"	"2X"	"INDIAN"	"DIPLOMA"	"MICE"	"ENGLISH"	"ENGLISH"	"3150-2"	"FRIENDS"	"um"	"3150"	50	14130	3.53857041755131	"Same-gender"
"3150-1"	"Same Room"	"M"	"2X"	"INDIAN"	"DIPLOMA"	"MICE"	"ENGLISH"	"ENGLISH"	"3150-2"	"FRIENDS"	"uh"	"3150"	16	14130	1.13234253361642	"Same-gender"
"3150-2"	"Same Room"	"M"	"2X"	"MALAY"	"DIPLOMA"	"MEDIA"	"ENGLISH"	"ENGLISH"	"3150-1"	"FRIENDS"	"um"	"3150"	17	9918	1.71405525307522	"Same-gender"
"3150-2"	"Same Room"	"M"	"2X"	"MALAY"	"DIPLOMA"	"MEDIA"	"ENGLISH"	"ENGLISH"	"3150-1"	"FRIENDS"	"uh"	"3150"	15	9918	1.5124016938899	"Same-gender"
"3151-1"	"Same Room"	"M"	"3X"	"MALAY"	"BACHELOR"	"STUDENT"	"ENGLISH"	"MALAY"	"3151-2"	"PARTNER"	"um"	"3151"	4	13785	0.290170475154153	"Different-gender"
"3151-1"	"Same Room"	"M"	"3X"	"MALAY"	"BACHELOR"	"STUDENT"	"ENGLISH"	"MALAY"	"3151-2"	"PARTNER"	"uh"	"3151"	200	13785	14.5085237577077	"Different-gender"
"3151-2"	"Same Room"	"F"	"2X"	"MALAY"	"BACHELOR"	"STUDENT"	"ENGLISH"	"MALAY"	"3151-1"	"PARTNER"	"um"	"3151"	23	7099	3.23989294266798	"Different-gender"
"3151-2"	"Same Room"	"F"	"2X"	"MALAY"	"BACHELOR"	"STUDENT"	"ENGLISH"	"MALAY"	"3151-1"	"PARTNER"	"uh"	"3151"	38	7099	5.35286660092971	"Different-gender"
"3152-1"	"Same Room"	"M"	"2X"	"MALAY"	"DIPLOMA"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3152-2"	"FRIENDS"	"um"	"3152"	3	12684	0.236518448438978	"Different-gender"
"3152-1"	"Same Room"	"M"	"2X"	"MALAY"	"DIPLOMA"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3152-2"	"FRIENDS"	"uh"	"3152"	89	12684	7.01671397035635	"Different-gender"
"3152-2"	"Same Room"	"F"	"3X"	"MALAY"	"DIPLOMA"	"ADMINISTRATION"	"ENGLISH"	"ENGLISH"	"3152-1"	"FRIENDS"	"um"	"3152"	18	11381	1.58158334065548	"Different-gender"
"3152-2"	"Same Room"	"F"	"3X"	"MALAY"	"DIPLOMA"	"ADMINISTRATION"	"ENGLISH"	"ENGLISH"	"3152-1"	"FRIENDS"	"uh"	"3152"	42	11381	3.69036112819612	"Different-gender"
"3153-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3153-2"	"PARTNER"	"um"	"3153"	2	9571	0.208964580503605	"Different-gender"
"3153-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3153-2"	"PARTNER"	"uh"	"3153"	192	9571	20.060599728346	"Different-gender"
"3153-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3153-1"	"PARTNER"	"um"	"3153"	57	8912	6.39587073608618	"Different-gender"
"3153-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3153-1"	"PARTNER"	"uh"	"3153"	102	8912	11.4452423698384	"Different-gender"
"3154-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3154-2"	"PARTNER"	"um"	"3154"	6	12525	0.479041916167665	"Different-gender"
"3154-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3154-2"	"PARTNER"	"uh"	"3154"	2	12525	0.159680638722555	"Different-gender"
"3154-2"	"Same Room"	"F"	"1X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3154-1"	"PARTNER"	"um"	"3154"	26	8239	3.15572278189101	"Different-gender"
"3154-2"	"Same Room"	"F"	"1X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3154-1"	"PARTNER"	"uh"	"3154"	4	8239	0.485495812598616	"Different-gender"
"3155-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3155-2"	"FRIENDS"	"um"	"3155"	44	6093	7.22140160840309	"Same-gender"
"3155-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3155-2"	"FRIENDS"	"uh"	"3155"	26	6093	4.26719185951091	"Same-gender"
"3155-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3155-1"	"FRIENDS"	"um"	"3155"	75	11414	6.57087786928334	"Same-gender"
"3155-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3155-1"	"FRIENDS"	"uh"	"3155"	68	11414	5.95759593481689	"Same-gender"
"3156-1"	"Same Room"	"F"	"3X"	"MALAY"	"O-LEVEL"	"FREELANCE"	"ENGLISH, MALAY"	"MALAY"	"3156-2"	"FRIENDS"	"um"	"3156"	23	10600	2.16981132075472	"Different-gender"
"3156-1"	"Same Room"	"F"	"3X"	"MALAY"	"O-LEVEL"	"FREELANCE"	"ENGLISH, MALAY"	"MALAY"	"3156-2"	"FRIENDS"	"uh"	"3156"	118	10600	11.1320754716981	"Different-gender"
"3156-2"	"Same Room"	"M"	"3X"	"MALAY"	"DIPLOMA"	"OPERATIONS"	"ENGLISH, MALAY"	"MALAY"	"3156-1"	"FRIENDS"	"um"	"3156"	28	9068	3.08778120864579	"Different-gender"
"3156-2"	"Same Room"	"M"	"3X"	"MALAY"	"DIPLOMA"	"OPERATIONS"	"ENGLISH, MALAY"	"MALAY"	"3156-1"	"FRIENDS"	"uh"	"3156"	168	9068	18.5266872518747	"Different-gender"
"3157-1"	"Same Room"	"M"	"3X"	"CHINESE"	"BACHELOR"	"EXECUTIVE"	"ENGLISH, CHINESE"	"ENGLISH"	"3157-2"	"FRIENDS"	"uh"	"3157"	5	12480	0.400641025641026	"Same-gender"
"3157-2"	"Same Room"	"M"	"3X"	"CHINESE"	"A-LEVEL"	"EXECUTIVE"	"ENGLISH, CHINESE"	"ENGLISH"	"3157-1"	"FRIENDS"	"um"	"3157"	18	18255	0.986031224322103	"Same-gender"
"3157-2"	"Same Room"	"M"	"3X"	"CHINESE"	"A-LEVEL"	"EXECUTIVE"	"ENGLISH, CHINESE"	"ENGLISH"	"3157-1"	"FRIENDS"	"uh"	"3157"	4	18255	0.219118049849356	"Same-gender"
