SCD	speaker	tmin	tmax	text
3003-2 	B:	941.628	944.49	and like the student union work
3003-2 	B:	944.49	946.403	<S>
3003-2 	B:	946.403	948.065	the way it works is like
3003-2 	B:	948.065	950.953	(um) most of the students who get in
3003-2 	B:	950.953	951.74	are
3003-2 	B:	951.74	952.728	<S>
3003-2 	B:	952.728	953.903	business students
3003-2 	B:	953.903	955.265	<S>
3003-2 	B:	955.265	960.802	because I I actually I also don't even know why [eh] it's all business students
3003-2 	B:	960.802	961.94	<S>
3003-2 	B:	961.94	963.265	but (um)
3003-2 	B:	963.265	966.502	at least for my film school itself we have our own
3003-2 	B:	966.502	968.317122	it's called agents
3003-2 	B:	968.317122	969.395	<S>
3003-2 	B:	969.395	972.515	so we have our own student union so we don't
3003-2 	B:	972.515	975.477	we don't mix our union with theirs you know
3003-2 	B:	975.477	977.465	where whereas their union right
3003-2 	B:	977.465	978.265	<S>
3003-2 	B:	978.265	979.277	very
3003-2 	B:	979.277	980.715	[oh] it's very toxic
3003-2 	B:	980.715	981.327	<S>
3003-2 	B:	981.327	984.84	because like the entry is purely based on
3003-2 	B:	984.84	985.815	<S>
3003-2 	B:	985.815	987.989	like the way you look the way you dress
3003-2 	B:	987.989	988.852	<S>
3003-1 	A:	988.499	993.006	yeah for for the T_P (um) student union right
3003-2 	B:	988.852	990.014	and yeah
3003-2 	B:	990.014	1000.802	<S>
3003-1 	A:	993.006	998.664	they also like they are not very well liked by T_P students mainly because like ya [lah] the
3003-1 	A:	998.664	1000.807	popular
3003-2 	B:	1000.802	1008.977	it is not like they are very popular it's just that they are very arrogant like the way they carry themselves out like the care like the air around them and
3003-1 	A:	1000.807	1043.008	<S>
3003-2 	B:	1008.977	1012.514	(um) I actually didn't know they existed until like
3003-2 	B:	1012.514	1013.077	<S>
3003-2 	B:	1013.077	1016.352	quite late into the semester and the only reason I knew they
3003-2 	B:	1016.352	1017.302	<S>
3003-2 	B:	1017.302	1020.689	existed right was because they had to do initiation
3003-2 	B:	1020.689	1022.901	for their new freshies for their student union
3003-2 	B:	1022.901	1024.001	and like
3003-2 	B:	1024.001	1030.976	their initiation was like to go to like (um) different parts of the school and then shout out things and whatever
3003-2 	B:	1030.976	1037.014	and it was very distracting [lah] cause like you are having classes you are in lecture and they are screaming
3003-2 	B:	1037.014	1037.714	<S>
3003-2 	B:	1037.714	1039.001	ya it's like
3003-2 	B:	1039.001	1041.401	it's like a very pretentious club I think
3003-2 	B:	1041.401	1067.876	<S>
3003-1 	A:	1043.008	1045.17	and then some more right they have like (um)
3003-1 	A:	1045.17	1046.02	<S>
3003-1 	A:	1046.02	1047.57	something called a main comm
3003-1 	A:	1047.57	1048.57	so like
3003-1 	A:	1048.57	1051.808	in order to get into the main comm right you have to run a vote
3003-1 	A:	1051.808	1053.578	so like they always like
3003-1 	A:	1053.578	1059.04	print all the posters you know during campaigning then they print all the posters they put all around the school
3003-1 	A:	1059.04	1062.753	then later like they will like specially like (um) I don't know like
3003-1 	A:	1062.753	1063.303	<S>
3003-1 	A:	1063.303	1068.578	bake cookies or like buy something then they are like give out then like vote for me vote for me
3003-2 	B:	1067.876	1071.338	[oh] I think I've seen that didn't #Jia-Qing# run for that or something
3003-1 	A:	1068.578	1071.403	<S>
3003-2 	B:	1071.338	1074.038	<S>
3003-1 	A:	1071.403	1073.791	I think so but I don't know whether he's inside [eh]
3003-1 	A:	1073.791	1078.141	<S>
3003-2 	B:	1074.038	1077.951	I don't know but I remember seeing like a poster of him #Keiran# also right
3003-2 	B:	1077.951	1078.863	<S>
3003-1 	A:	1078.141	1080.511	#Keiran# ya #Keiran# he's inside
3003-2 	B:	1078.863	1080.513	ya I remember seeing
3003-1 	A:	1080.511	1088.674	<S>
3003-2 	B:	1080.513	1084.335663	#Keiran# Dion #Jia-Qing# I saw all of them all of their poster
3003-2 	B:	1084.335663	1085.113	<S>
3003-2 	B:	1085.113	1093.309	and then I was like whatever I remember texting #Keiran# I said [oh] I will vote for you (ppl) then he say you must he say (um) thanks but you must be in T_P
3003-1 	A:	1088.674	1089.899	(ppl) then what you say
3003-1 	A:	1089.899	1091.761	<S>
3003-1 	A:	1091.761	1093.074	we are T_P
3003-1 	A:	1093.074	1096.186	<S>
3003-2 	B:	1093.309	1096.565	then I was like yeah I was joking I would never vote for you anyways
3003-1 	A:	1096.186	1098.836	yeah I didn't vote for him [ah] but in the end h~
3003-2 	B:	1096.565	1097.548	<S>
3003-2 	B:	1097.548	1099.715	(ppl) why why would you though
3003-1 	A:	1098.836	1099.449	<S>
3003-1 	A:	1099.449	1103.361	in the end he still got in what cause he's like yeah that's why
3003-2 	B:	1099.715	1100.827	<S>
3003-2 	B:	1100.827	1102.715	yeah cause it's like popular vote
3003-2 	B:	1102.715	1103.265	<S>
3003-2 	B:	1103.265	1103.952	ya
3003-1 	A:	1103.361	1111.861	<S>
3003-2 	B:	1103.952	1107.247	<S>
3003-2 	B:	1107.247	1109.235	yeah [oh] okay (um)
3003-2 	B:	1109.235	1110.197	<S>
3003-2 	B:	1110.197	1111.585	are you like very popular in your poly
3003-2 	B:	1111.585	1117.17	<S>
3003-1 	A:	1111.861	1116.673	em no like I'm like in secondary school I'm still in the background
3003-1 	A:	1116.673	1118.448	<S>
3003-2 	B:	1117.17	1118.01	<Z>
3003-2 	B:	1118.01	1124.12	<S>
3003-1 	A:	1118.448	1120.523	but I like it though at least like
3003-1 	A:	1120.523	1121.348	<S>
3003-1 	A:	1121.348	1124.211	no one knows you then you can just do whatever you want
3003-2 	B:	1124.12	1126.545	I'm very like not here not there
3003-1 	A:	1124.211	1142.435	<S>
3003-2 	B:	1126.545	1128.07	<S>
3003-2 	B:	1128.07	1128.653	like
3003-2 	B:	1128.653	1129.916	I'm that kind of person where
3003-2 	B:	1129.916	1131.216	you notice
3003-2 	B:	1131.216	1134.216	but I don't make any sound like I don't talk to them
3003-2 	B:	1134.216	1137.456	like because I think like sometimes I dress up like very extra
3003-2 	B:	1137.456	1139.781	like I look like the very stereotypical
3003-2 	B:	1139.781	1140.956	film student
3003-2 	B:	1140.956	1142.206	<S>
3003-2 	B:	1142.206	1143.006	you know
3003-1 	A:	1142.435	1144.06	what do you mean extra
3003-2 	B:	1143.006	1144.076	<S>
3003-1 	A:	1144.06	1153.16	<S>
3003-2 	B:	1144.076	1145.588	like you know I got very I got
3003-2 	B:	1145.588	1147.826	a few like statement pieces you know
3003-2 	B:	1147.826	1150.226	like have you seen like my black and white pants the
3003-2 	B:	1150.226	1153.414	like the patterns like I wear like very loud patterns sometimes
3003-1 	A:	1153.16	1157.885	no but I've seen your bright pink pants (ppl) do you wear that
3003-2 	B:	1153.414	1158.349	<Z>
3003-1 	A:	1157.885	1160.923	<S>
3003-2 	B:	1158.349	1160.386	I think I wore that worn then like
3003-2 	B:	1160.386	1161.236	worn
3003-1 	A:	1160.923	1163.523	<Z>
3003-2 	B:	1161.236	1161.899	that
3003-2 	B:	1161.899	1162.711	<S>
3003-2 	B:	1162.711	1164.024	like once
3003-1 	A:	1163.523	1197.16	<S>
3003-2 	B:	1164.024	1164.749	<S>
3003-2 	B:	1164.749	1165.924	yeah so like
3003-2 	B:	1165.924	1167.012	sometimes I
3003-2 	B:	1167.012	1169.062	wear like quite flashy things or like
3003-2 	B:	1169.062	1169.499	<S>
3003-2 	B:	1169.499	1170.217	<Z>
3003-2 	B:	1170.217	1171.617	<S>
3003-2 	B:	1171.617	1173.317	I guess I wear like very
3003-2 	B:	1173.317	1173.829	<S>
3003-2 	B:	1173.829	1174.754	big earrings
3003-2 	B:	1174.754	1175.867	<S>
3003-2 	B:	1175.867	1177.357	like I wear my hair a certain way
3003-2 	B:	1177.357	1178.407	so like
3003-2 	B:	1178.407	1181.144	is very prominent [lah] I'm very identifiable
3003-2 	B:	1181.144	1181.569	<S>
3003-2 	B:	1181.569	1186.285	but you just don't know me cause I'm not very loud like I don't talk to people like I only stick to
3003-2 	B:	1186.285	1187.78	the people I
3003-2 	B:	1187.78	1188.522	like
3003-2 	B:	1188.522	1190.135	and even with them
3003-2 	B:	1190.135	1191.322	I don't bother like
3003-2 	B:	1191.322	1192.047	<S>
3003-2 	B:	1192.047	1195.165	going out with them after school or speaking to them afterwards
3003-2 	B:	1195.165	1197.277	and then they always get so angry at me
3003-1 	A:	1197.16	1198.922	I think it's your hair
3003-2 	B:	1197.277	1197.827	their
3003-2 	B:	1197.827	1199.165	<S>
3003-1 	A:	1198.922	1201.822	<S>
3003-2 	B:	1199.165	1201.733	my hair yeah like quite identifiable right
3003-2 	B:	1201.733	1207.993	<S>
3003-1 	A:	1201.822	1203.247	no cause it's like quite
3003-1 	A:	1203.247	1206.072	<S>
3003-1 	A:	1206.072	1213.472	not ugly but no no no no no no no (ppl) it's like it's not ugly wait it's like
3003-2 	B:	1207.993	1211.593	bye bye I'm leaving this conversation
3003-2 	B:	1211.593	1219.178	<S>
3003-1 	A:	1213.472	1215.397	<S>
3003-1 	A:	1215.397	1220.16	they probably know you are a guy but it makes you look like a girl (ppl)
3003-2 	B:	1219.178	1221.278	(um) how does that make it ugly though
3003-1 	A:	1220.16	1221.172	<S>
3003-1 	A:	1221.172	1228.172	(ppb) it's not ugly I was just finding the word !wah! you see [ah] you get me triggered the volume (ppb)
3003-2 	B:	1221.278	1226.478	<S>
3003-2 	B:	1226.478	1229.003	you need to pull your mic away from your mouth
3003-1 	A:	1228.172	1229.335	<S>
3003-2 	B:	1229.003	1233.621	<S>
3003-1 	A:	1229.335	1231.885	no but if I talk in my normal volume right
3003-1 	A:	1231.885	1233.385	it's like quite soft
3003-1 	A:	1233.385	1253.36	<S>
3003-2 	B:	1233.621	1235.296	no okay that is fine
3003-2 	B:	1235.296	1237.534	you know I did like radio production right
3003-2 	B:	1237.534	1238.646	and then like for
3003-2 	B:	1238.646	1239.046	<S>
3003-2 	B:	1239.046	1242.549	like five minutes of class the teacher was teaching us how to see
3003-2 	B:	1242.549	1243.024	<S>
3003-2 	B:	1243.024	1244.811	whether you are too loud or too soft
3003-2 	B:	1244.811	1248.044	and honestly this is not the same software so I don't know what's happening
3003-2 	B:	1248.044	1248.881	<S>
3003-2 	B:	1248.881	1249.431	yeah
3003-2 	B:	1249.431	1251.994	<S>
3003-2 	B:	1251.994	1252.969	[oh] really
3003-2 	B:	1252.969	1254.294	can you read something
3003-1 	A:	1253.36	1255.534	like a Chinese app or something I don't know
3003-2 	B:	1254.294	1254.756	<S>
3003-2 	B:	1254.756	1255.532	can can you read
3003-2 	B:	1255.532	1256.732	<S>
3003-1 	A:	1255.534	1258.459	<S>
3003-2 	B:	1256.732	1258.917	no you I think you have to say English never mind
3003-1 	A:	1258.459	1259.659	<Z>
3003-2 	B:	1258.917	1259.442	<S>
3003-2 	B:	1259.442	1260.479	okay (um)
3003-1 	A:	1259.659	1268.309	<S>
3003-2 	B:	1260.479	1266.792	<S>
3003-2 	B:	1266.792	1267.324	what's
3003-2 	B:	1267.324	1268.362	what's your internship
3003-1 	A:	1268.309	1274.284	when I mean soon is like in early March which is like okay wait September right
3003-2 	B:	1268.362	1273.409	<S>
3003-2 	B:	1273.409	1274.489	which is quite soon [ah]
3003-1 	A:	1274.284	1277.334	September October November December
3003-2 	B:	1274.489	1279.752	<S>
3003-1 	A:	1277.334	1278.134	<S>
3003-1 	A:	1278.134	1280.072	January February five months
3003-2 	B:	1279.752	1280.377	<Z>
3003-1 	A:	1280.072	1281.009	<S>
3003-2 	B:	1280.377	1287.364	<S>
3003-1 	A:	1281.009	1282.989	!wah! (ppb) stressed but
3003-1 	A:	1282.989	1284.132	I got like some
3003-1 	A:	1284.132	1286.494	tips from my senior
3003-1 	A:	1286.494	1289.307	<S>
3003-2 	B:	1287.364	1287.939	which was
3003-2 	B:	1287.939	1297.002	<S>
3003-1 	A:	1289.307	1292.247669	she just tell she just give me like pointers [lor]
3003-1 	A:	1292.247669	1299.844	<S>
3003-2 	B:	1297.002	1298.027	I think you are too soft
3003-2 	B:	1298.027	1313.101	<S>
3003-1 	A:	1299.844	1301.944	when you want to plan a lesson right
3003-1 	A:	1301.944	1302.594	(um)
3003-1 	A:	1302.594	1303.757	<S>
3003-1 	A:	1303.757	1306.432	make sure to like ask your advisor
3003-1 	A:	1306.432	1307.719	for like (um)
3003-1 	A:	1307.719	1308.944	<S>
3003-1 	A:	1308.944	1311.019	you know like the objectives
3003-1 	A:	1311.019	1316.432	of or like the expectations for that centre cause each centre right they have
3003-2 	B:	1313.101	1313.639	<Z>
3003-2 	B:	1313.639	1336.426	<S>
3003-1 	A:	1316.432	1319.557	their own different pace so like for example (um)
3003-1 	A:	1319.557	1323.231	identifying numbers from one to ten
3003-1 	A:	1323.231	1327.431	so like ya that helps you with planning out your lesson plan [lor]
3003-1 	A:	1327.431	1327.994	<S>
3003-1 	A:	1327.994	1328.994	ya
3003-1 	A:	1328.994	1329.856	<S>
3003-1 	A:	1329.856	1330.531	then
3003-1 	A:	1330.531	1331.719	<S>
3003-1 	A:	1331.719	1334.694	I think that's about it [lor] but I forget the other tips
3003-1 	A:	1334.694	1339.656	<S>
3003-2 	B:	1336.426	1339.388	[oh] let's talk about this this is very interesting
3003-2 	B:	1339.388	1340.801	[oh] I'm also mine
3003-1 	A:	1339.656	1340.469	<Z>
3003-1 	A:	1340.469	1416.305	<S>
3003-2 	B:	1340.801	1341.326	<S>
3003-2 	B:	1341.326	1342.813	I'm I'm like too
3003-2 	B:	1342.813	1343.538	<S>
3003-2 	B:	1343.538	1346.376	it's too soon for me to stalk about internships cause
3003-2 	B:	1346.376	1347.063	<S>
3003-2 	B:	1347.063	1351.026	(uh) [oh] you know my school has this (um) organization it's called
3003-2 	B:	1351.026	1355.351	media but it's M and then semi colon then it's idea
3003-2 	B:	1355.351	1360.588	okay so they claim to be like a media conglomerate which is basically a
3003-2 	B:	1360.588	1361.113	<S>
3003-2 	B:	1361.113	1362.713	a company which
3003-2 	B:	1362.713	1363.326	<Z>
3003-2 	B:	1363.326	1364.363	<S>
3003-2 	B:	1364.363	1364.826	<Z>
3003-2 	B:	1364.826	1366.15	<S>
3003-2 	B:	1366.15	1368.263	what what's the word I'm looking for like
3003-2 	B:	1368.263	1369.35	<S>
3003-2 	B:	1369.35	1370.45	like (um)
3003-2 	B:	1370.45	1371.725	runs a
3003-2 	B:	1371.725	1373.3	a lot of media content
3003-2 	B:	1373.3	1373.938	<S>
3003-2 	B:	1373.938	1377.725	like print (um) radio broadcast that kind
3003-2 	B:	1377.725	1378.725	<S>
3003-2 	B:	1378.725	1380.213	so they have
3003-2 	B:	1380.213	1381.225	a radio
3003-2 	B:	1381.225	1382.05	<S>
3003-2 	B:	1382.05	1384.463	show which is like radio heatwave they have
3003-2 	B:	1384.463	1387.013	newsletter they have online newsletter
3003-2 	B:	1387.013	1389.213	they have like T_V broadcasting
3003-2 	B:	1389.213	1389.813	<S>
3003-2 	B:	1389.813	1391.588	so it's one of the opport~
3003-2 	B:	1391.588	1393.95	in one of the internship opportunities I can get
3003-2 	B:	1393.95	1395.15	because
3003-2 	B:	1395.15	1398.9	like even right now as a student I can sign up to be like a student
3003-2 	B:	1398.9	1402.887	jockey I have a few friends who are radio jockeys (ppb) in the school
3003-2 	B:	1402.887	1403.562	<S>
3003-2 	B:	1403.562	1404.637	(um) radio room
3003-2 	B:	1404.637	1406.512	<S>
3003-2 	B:	1406.512	1408.5	yeah I think it's a cool opportunity
3003-2 	B:	1408.5	1409.175	<S>
3003-2 	B:	1409.175	1412.275	and I might try for it this coming semester
3003-2 	B:	1412.275	1412.837	<S>
3003-2 	B:	1412.837	1414.087	because I think
3003-2 	B:	1414.087	1415.825	my voice is kinda nice to listen to
3003-2 	B:	1415.825	1418.05	<S>
3003-1 	A:	1416.305	1417.893	you mean next sem
3003-1 	A:	1417.893	1423.668	<S>
3003-2 	B:	1418.05	1419.012	yeah next semester
3003-2 	B:	1419.012	1419.675	<S>
3003-2 	B:	1419.675	1421.65	because it's not a C_C_A it's a job
3003-2 	B:	1421.65	1423.6	<S>
3003-2 	B:	1423.6	1424.1	ya
3003-1 	A:	1423.668	1425.98	so it's like within the school compound [ah]
3003-2 	B:	1424.1	1425.899	<S>
3003-2 	B:	1425.899	1429.424	within the school compound there is a organization
3003-1 	A:	1425.98	1429.868	<S>
3003-2 	B:	1429.424	1429.995	<S>
3003-1 	A:	1429.868	1430.905	so what you
3003-2 	B:	1429.995	1431.874	but is but it comprises
3003-1 	A:	1430.905	1474.969	<S>
3003-2 	B:	1431.874	1432.662	of
3003-2 	B:	1432.662	1433.099	<S>
3003-2 	B:	1433.099	1434.537	alumni and
3003-2 	B:	1434.537	1437.074	part time work student workers
3003-2 	B:	1437.074	1438.474	of the film school
3003-2 	B:	1438.474	1440.174	<S>
3003-2 	B:	1440.174	1440.403628	of #Ngee Ann# itself
3003-2 	B:	1440.403628	1440.718162	<Z>
3003-2 	B:	1440.718162	1441.249	itself
3003-2 	B:	1441.249	1443.199	so for certain things right
3003-2 	B:	1443.199	1444.037	<S>
3003-2 	B:	1444.037	1445.662	for example for the journalism
3003-2 	B:	1445.662	1446.162	<S>
3003-2 	B:	1446.162	1448.099	for the newspaper writing and the online one
3003-2 	B:	1448.099	1450.124	they want specifically
3003-2 	B:	1450.124	1454.774	(um) film students like school like students from the film and media study
3003-2 	B:	1454.774	1455.199	<S>
3003-2 	B:	1455.199	1459.21382	whereas when it comes to radio right it is open to all students of
3003-2 	B:	1459.21382	1459.911	<Z>
3003-2 	B:	1459.911	1461.086	<S>
3003-2 	B:	1461.086	1464.273	so ya it's not a C_C_A it's a job
3003-2 	B:	1464.273	1465.998	<S>
3003-2 	B:	1465.998	1474.198	is the kind of thing where the moment you'll do it right you your connections like goes through the roof already like everyone will know you
3003-2 	B:	1474.198	1477.298	<S>
3003-1 	A:	1474.969	1477.222	so do you make like school announcements
3003-1 	A:	1477.222	1495.432	<S>
3003-2 	B:	1477.298	1478.786	no you don't actually like you
3003-2 	B:	1478.786	1479.911	<S>
3003-2 	B:	1479.911	1485.411	no it's like a radio like you tune in and then there's music and then you're like hi this is
3003-2 	B:	1485.411	1490.198	kicking it with #Kahshee# on radio heatwave the hottest thing on campus
3003-2 	B:	1490.198	1494.098	today we're going to be discussing about night that kind of things you know like
3003-2 	B:	1494.098	1495.773	like online
