Conv.ID	SCD	Gender	Age	Ethnicity	Education	Occupation	Languages	First.Lang	Partner.ID	Relationship	Transcripts
2680	00862666	F	2X	CHINESE	BACHELOR	N/A	"CHINESE,ENGLISH"	ENGLISH	00862465	FRIENDS	Separate Room
2681	00862517	F	2X	MALAY	BACHELOR	STUDENT	"MALAY,ENGLISH"	ENGLISH	00862813	FRIENDS	Separate Room
2681	00862813	F	1X	MALAY	BACHELOR	STUDENT	"MALAY,ENGLISH"	ENGLISH	00862517	FRIENDS	Separate Room
2682	00862558	F	3X	CHINESE	BACHELOR	FREELANCE	"CHINESE,ENGLISH"	CHINESE	00862714	FRIENDS	Separate Room
2682	00862714	F	4X	CHINESE	BACHELOR	CIVIL SERVANT	"CHINESE,ENGLISH"	CHINESE	00862558	FRIENDS	Separate Room
2683	00862559	F	4X	CHINESE	A-LEVEL	OPERATIONS	"CHINESE,ENGLISH"	ENGLISH	00862762	STRANGERS	Separate Room
2683	00862762	F	3X	CHINESE	BACHELOR	MEDIA	"CHINESE,ENGLISH"	CHINESE	00862559	STRANGERS	Separate Room
2684	00862715	M	6X	CHINESE	DIPLOMA	N/A	"CHINESE,ENGLISH"	ENGLISH	00862814	FRIENDS	Separate Room
2684	00862814	M	6X	CHINESE	A-LEVEL	SELF-EMPLOYED	"CHINESE,ENGLISH"	ENGLISH	00862715	FRIENDS	Separate Room
2685	00862518	M	2X	CHINESE	DIPLOMA	N/A	"CHINESE,ENGLISH"	CHINESE	00862667	FRIENDS	Separate Room
2685	00862667	M	2X	CHINESE	BACHELOR	N/A	"CHINESE,ENGLISH"	ENGLISH	00862518	FRIENDS	Separate Room
2686	00862560	M	3X	MALAY	BACHELOR	SALES 	"ENGLISH,MALAY"	MALAY	00862763	FRIENDS	Separate Room
2686	00862763	M	3X	CHINESE	BACHELOR	N/A	"CHINESE,ENGLISH"	ENGLISH	00862560	FRIENDS	Separate Room
2687	00862466	F	6X	CHINESE	O-LEVEL	HOMEMAKER	"CHINESE,ENGLISH"	ENGLISH	00862608	FRIENDS	Separate Room
2687	00862608	F	6X	CHINESE	N-LEVEL	HOMEMAKER	"CHINESE,ENGLISH"	CHINESE	00862466	FRIENDS	Separate Room
2688	00862561	F	5X	CHINESE	DIPLOMA	HOMEMAKER	"CHINESE,ENGLISH"	CHINESE	00862764	FRIENDS	Separate Room
2688	00862764	F	6X	CHINESE	O-LEVEL	UNEMPLOYED	ENGLISH	CHINESE	00862561	FRIENDS	Separate Room
2689	00862519	F	1X	MALAY	BACHELOR	STUDENT	"ENGLISH,MALAY"	MALAY	00862668	FRIENDS	Separate Room
2689	00862668	M	2X	INDIAN	BACHELOR	STUDENT	"TAMIL,ENGLISH"	TAMIL	00862519	FRIENDS	Separate Room
2690	00862467	F	5X	CHINESE	DIPLOMA	HOMEMAKER	"CHINESE,ENGLISH"	ENGLISH	00862669	FRIENDS	Separate Room
2690	00862669	F	4X	CHINESE	BACHELOR	HOMEMAKER	"CHINESE,ENGLISH"	ENGLISH	00862467	FRIENDS	Separate Room
2691	00862468	F	4X	INDIAN	BACHELOR	EDUCATOR	"ENGLISH,OTHER"	ENGLISH	00862670	FAMILY	Separate Room
2691	00862670	F	2X	OTHERS	O-LEVEL	STUDENT	ENGLISH	ENGLISH	00862468	FAMILY	Separate Room
2692	00860519	M	4X	MALAY	BACHELOR	N/A	"MALAY,ENGLISH"	MALAY	00862562	FRIENDS	Separate Room
2692	00862562	M	3X	MALAY	N-LEVEL	STUDENT	"MALAY,ENGLISH"	MALAY	00860519	FRIENDS	Separate Room
2693	00862765	F	3X	INDIAN	BACHELOR	N/A	"TAMIL,ENGLISH"	ENGLISH	00862815	FRIENDS	Separate Room
2693	00862815	M	3X	INDIAN	DIPLOMA	ENGINEER	"TAMIL,ENGLISH"	ENGLISH	00862765	FRIENDS	Separate Room
2694	00862609	F	3X	CHINESE	POSTGRADUATE	PART-TIMER	ENGLISH	ENGLISH	00862716	FRIENDS	Separate Room
2694	00862716	F	3X	CHINESE	POSTGRADUATE	N/A	ENGLISH	ENGLISH	00862609	FRIENDS	Separate Room
2695	00862469	F	3X	CHINESE	BACHELOR	SELF-EMPLOYED	"CHINESE,ENGLISH"	ENGLISH	00862671	FRIENDS	Separate Room
2695	00862671	M	3X	CHINESE	BACHELOR	SELF-EMPLOYED	"CHINESE,ENGLISH"	ENGLISH	00862469	FRIENDS	Separate Room
2696	00862520	F	3X	CHINESE	BACHELOR	SALES	"CHINESE,ENGLISH"	ENGLISH	00862563	FRIENDS	Separate Room
2696	00862563	F	3X	CHINESE	N-LEVEL	HOMEMAKER	"CHINESE,ENGLISH"	ENGLISH	00862520	FRIENDS	Separate Room
2698	00862470	F	3X	CHINESE	BACHELOR	N/A	"CHINESE,ENGLISH"	ENGLISH	00862672	FRIENDS	Separate Room
2698	00862672	F	3X	CHINESE	BACHELOR	N/A	"CHINESE,ENGLISH"	ENGLISH	00862470	FRIENDS	Separate Room
2699	00862610	F	3X	MALAY	BACHELOR	N/A	"MALAY,ENGLISH"	MALAY	00862717	FRIENDS	Separate Room
2699	00862717	F	5X	MALAY	BACHELOR	INFORMATION TECHNOLOGY	"MALAY,ENGLISH"	MALAY	00862610	FRIENDS	Separate Room
2700	00862521	F	3X	CHINESE	DIPLOMA	ACCOUNTANT 	"CHINESE,ENGLISH"	CHINESE	00862564	FAMILY	Separate Room
2700	00862564	F	3X	CHINESE	BACHELOR	SALES	"CHINESE,ENGLISH"	CHINESE	00862521	FAMILY	Separate Room
2701	00862767	F	3X	MALAY	BACHELOR	LAW & ORDER	"MALAY,ENGLISH"	ENGLISH	00862817	FRIENDS	Separate Room
2701	00862817	F	4X	MALAY	O-LEVEL	ADMINISTRATION	"MALAY,ENGLISH"	ENGLISH	00862767	FRIENDS	Separate Room
2702	00862768	M	3X	CHINESE	DIPLOMA	N/A	"CHINESE,ENGLISH"	CHINESE	00862818	FRIENDS	Separate Room
2702	00862818	M	3X	CHINESE	DIPLOMA	N/A	"CHINESE,ENGLISH"	CHINESE	00862768	FRIENDS	Separate Room
2703	00862522	F	3X	CHINESE	BACHELOR	N/A	"CHINESE,ENGLISH"	CHINESE	00862565	FRIENDS	Separate Room
2703	00862565	M	3X	CHINESE	BACHELOR	N/A	"CHINESE,ENGLISH"	ENGLISH	00862522	FRIENDS	Separate Room
2705	00862611	F	2X	CHINESE	O-LEVEL	N/A	"CHINESE,ENGLISH"	ENGLISH	00862718	FRIENDS	Separate Room
2705	00862718	F	3X	CHINESE	DIPLOMA	N/A	"CHINESE,ENGLISH"	ENGLISH	00862611	FRIENDS	Separate Room
2706	00862769	M	3X	MALAY	N-LEVEL	N/A	"MALAY,ENGLISH"	ENGLISH	00862819	FRIENDS	Separate Room
2706	00862819	M	3X	MALAY	BACHELOR	N/A	"MALAY,ENGLISH"	MALAY	00862769	FRIENDS	Separate Room
2708	00862674	M	3X	CHINESE	DIPLOMA	N/A	"CHINESE,ENGLISH"	ENGLISH	N/A	FRIENDS	Separate Room
2709	00862612	M	3X	INDIAN	O-LEVEL	N/A	"ENGLISH,TAMIL"	ENGLISH	00862719	FRIENDS	Separate Room
2709	00862719	F	3X	INDIAN	BACHELOR	N/A	"TAMIL,ENGLISH"	ENGLISH	00862612	FRIENDS	Separate Room
2710	00862770	M	2X	INDIAN	BACHELOR	N/A	ENGLISH	ENGLISH	00862820	FRIENDS	Separate Room
2710	00862820	M	3X	CHINESE	DIPLOMA	N/A	"CHINESE,ENGLISH"	ENGLISH	00862770	FRIENDS	Separate Room
2711	00862524	F	4X	INDIAN	DIPLOMA	CUSTOMER SERVICE	"ENGLISH,TAMIL"	TAMIL	00862567	FAMILY	Separate Room
2711	00862567	F	6X	INDIAN	PLSE	HOMEMAKER	"ENGLISH,TAMIL"	TAMIL	00862524	FAMILY	Separate Room
2712	00862473	F	3X	CHINESE	BACHELOR	N/A	"CHINESE,ENGLISH"	CHINESE	00862675	FRIENDS	Separate Room
2712	00862675	M	3X	CHINESE	BACHELOR	MANAGEMENT	"CHINESE,ENGLISH"	ENGLISH	00862473	FRIENDS	Separate Room
2713	00862613	F	5X	CHINESE	DIPLOMA	HOMEMAKER	"ENGLISH,OTHER"	CHINESE	00862720	FRIENDS	Separate Room
2713	00862720	F	4X	INDIAN	BACHELOR	HOMEMAKER	"CHINESE,ENGLISH"	HINDI	00862613	FRIENDS	Separate Room
2714	00862771	F	3X	CHINESE	BACHELOR	N/A	"CHINESE,ENGLISH"	ENGLISH	00862821	FRIENDS	Separate Room
2714	00862821	F	4X	CHINESE	DIPLOMA	ACCOUNTANT	"CHINESE,ENGLISH"	ENGLISH	00862771	FRIENDS	Separate Room
2715	00862676	M	4X	CHINESE	BACHELOR	SELF-EMPLOYED	"CHINESE,ENGLISH"	CHINESE	00862772	FAMILY	Separate Room
2715	00862772	F	6X	CHINESE	N-LEVEL	RETIRED	"CHINESE,ENGLISH"	ENGLISH	00862676	FAMILY	Separate Room
2716	00862614	F	3X	CHINESE	BACHELOR	FINANCE	"CHINESE,ENGLISH"	ENGLISH	00862822	FRIENDS	Separate Room
2716	00862822	F	3X	INDIAN	DIPLOMA	UNEMPLOYED	"ENGLISH,OTHER,MALAY"	ENGLISH	00862614	FRIENDS	Separate Room
2717	00862677	F	4X	MALAY	O-LEVEL	HOMEMAKER	"MALAY,ENGLISH"	MALAY	00862773	FRIENDS	Separate Room
2717	00862773	F	4X	MALAY	DIPLOMA	UNEMPLOYED	"MALAY,ENGLISH"	MALAY	00862677	FRIENDS	Separate Room
2718	00862525	F	3X	CHINESE	DIPLOMA	FREELANCE	"CHINESE,ENGLISH"	CHINESE	00862568	FRIENDS	Separate Room
2718	00862568	F	3X	CHINESE	BACHELOR	SELF-EMPLOYED	"CHINESE,ENGLISH"	CHINESE	00862525	FRIENDS	Separate Room
2720	00862678	F	4X	MALAY	BACHELOR	HOMEMAKER	"MALAY,ENGLISH"	ENGLISH	00862774	FRIENDS	Separate Room
2720	00862774	M	3X	MALAY	BACHELOR	N/A	"MALAY,ENGLISH"	ENGLISH	00862678	FRIENDS	Separate Room
2721	00862526	F	3X	MALAY	BACHELOR	UNEMPLOYED	"MALAY,ENGLISH"	MALAY	00862569	FRIENDS	Separate Room
2721	00862569	F	4X	INDIAN	BACHELOR	HOMEMAKER	"ENGLISH,MALAY,OTHER,CHINESE"	ENGLISH	00862526	FRIENDS	Separate Room
2722	00862616	F	3X	CHINESE	DIPLOMA	N/A	"MALAY,ENGLISH"	ENGLISH	00862824	FRIENDS	Separate Room
2722	00862824	F	3X	MALAY	BACHELOR	N/A	"CHINESE,ENGLISH"	MALAY	00862616	FRIENDS	Separate Room
2723	00862474	F	3X	CHINESE	DIPLOMA	DESIGNER	"CHINESE,ENGLISH"	CHINESE	00862721	FRIENDS	Separate Room
2723	00862721	F	3X	CHINESE	POSTGRADUATE	MARKETING	"CHINESE,ENGLISH"	ENGLISH	00862474	FRIENDS	Separate Room
2724	00862679	F	4X	INDIAN	BACHELOR	N/A	"OTHER ,ENGLISH"	OTHER	00862775	FRIENDS	Separate Room
2724	00862775	M	4X	INDIAN	BACHELOR	N/A	"TAMIL,ENGLISH"	TAMIL	00862679	FRIENDS	Separate Room
2725	00862617	F	3X	CHINESE	N-LEVEL	N/A	"CHINESE,ENGLISH"	ENGLISH	00862825	FRIENDS	Separate Room
2725	00862825	M	3X	CHINESE	N-LEVEL	N/A	"CHINESE,ENGLISH"	ENGLISH	00862617	FRIENDS	Separate Room
2726	00862618	F	4X	CHINESE	BACHELOR	HOMEMAKER	"CHINESE,ENGLISH"	ENGLISH	00862826	STRANGERS	Separate Room
2726	00862826	F	4X	INDIAN	BACHELOR	HOMEMAKER	"MALAY,ENGLISH,TAMIL"	ENGLISH	00862618	STRANGERS	Separate Room
2727	00862680	M	4X	MALAY	DIPLOMA	N/A	"MALAY,ENGLISH"	ENGLISH	00862776	STRANGERS	Separate Room
2727	00862776	F	3X	MALAY	BACHELOR	PUBLIC RELATIONS 	"MALAY,ENGLISH"	MALAY	00862680	STRANGERS	Separate Room
2728	00862527	M	3X	MALAY	BACHELOR	N/A	"MALAY,ENGLISH"	ENGLISH	00862570	FRIENDS	Separate Room
2728	00862570	M	3X	INDIAN	BACHELOR	N/A	"MALAY,ENGLISH"	ENGLISH	00862527	FRIENDS 	Separate Room
2729	00862619	F	3X	MALAY	BACHELOR	CIVIL SERVANT	"MALAY,ENGLISH"	ENGLISH	00862827	PARTNER	Separate Room
2729	00862827	M	2X	MALAY	BACHELOR	SELF-EMPLOYED	"MALAY,ENGLISH"	MALAY	00862619	PARTNER	Separate Room
2730	00862681	F	3X	CHINESE	BACHELOR	N/A	"CHINESE,ENGLISH"	ENGLISH	00862777	FRIENDS	Separate Room
2730	00862777	F	3X	INDIAN	BACHELOR	N/A	"OTHER ,ENGLISH"	ENGLISH	00862681	FRIENDS	Separate Room
2731	00862528	M	3X	CHINESE	BACHELOR	N/A	"CHINESE,ENGLISH"	ENGLISH	00862620	FRIENDS	Separate Room
2731	00862620	M	3X	CHINESE	BACHELOR	N/A	ENGLISH	ENGLISH	00862528	FRIENDS	Separate Room
2733	00862529	F	4X	CHINESE	DIPLOMA	HOMEMAKER	"CHINESE,ENGLISH"	ENGLISH	00862683	FRIENDS	Separate Room
2733	00862683	F	4X	CHINESE	N-LEVEL	HOMEMAKER	"CHINESE,ENGLISH"	CHINESE	00862529	FRIENDS	Separate Room
2734	00862475	F	3X	CHINESE	DIPLOMA	CIVIL SERVANT	"CHINESE,ENGLISH"	CHINESE	00862621	FRIENDS	Separate Room
2734	00862621	M	3X	CHINESE	DIPLOMA	CUSTOMER SERVICE	"CHINESE,ENGLISH"	ENGLISH	00862475	FRIENDS	Separate Room
2735	00862779	F	1X	INDIAN	BACHELOR	N/A	"TAMIL,ENGLISH"	ENGLISH	00862828	FRIENDS	Separate Room
2735	00862828	M	3X	INDIAN	BACHELOR	N/A	"TAMIL,ENGLISH"	TAMIL	00862779	FRIENDS	Separate Room
2736	00862571	M	3X	MALAY	PLSE	N/A	"MALAY,ENGLISH"	MALAY	00862722	FRIENDS	Separate Room
2736	00862722	M	4X	MALAY	O-LEVEL	N/A	"MALAY,ENGLISH"	MALAY	00862571	FRIENDS	Separate Room
2737	00862530	F	4X	MALAY	BACHELOR	N/A	"MALAY,ENGLISH"	ENGLISH	00862684	FAMILY	Separate Room
2737	00862684	F	4X	MALAY	BACHELOR	N/A	"MALAY,ENGLISH"	ENGLISH	00862530	FAMILY	Separate Room
2738	00862780	M	4X	MALAY	N-LEVEL	N/A	"MALAY,ENGLISH"	ENGLISH	00862829	FRIENDS	Separate Room
2738	00862829	M	4X	MALAY	DIPLOMA	N/A	"MALAY,ENGLISH"	ENGLISH	00862780	FRIENDS	Separate Room
2739	00862531	F	5X	CHINESE	O-LEVEL	LAW & ORDER	"CHINESE,ENGLISH"	ENGLISH	00862685	FRIENDS	Separate Room
2739	00862685	F	5X	CHINESE	O-LEVEL	N/A	ENGLISH	CHINESE	00862531	FRIENDS	Separate Room
2740	00862686	F	3X	OTHERS	O-LEVEL	N/A	"MALAY,ENGLISH"	MALAY	00862850	FRIENDS	Separate Room
2740	00862850	F	3X	MALAY	O-LEVEL	N/A	"MALAY,ENGLISH"	MALAY	00862686	FRIENDS	Separate Room
2741	00862622	M	3X	INDIAN	BACHELOR	N/A	"TAMIL,ENGLISH"	TAMIL	00862851	FRIENDS	Separate Room
2741	00862851	M	3X	INDIAN	BACHELOR	N/A	"TAMIL,ENGLISH"	TAMIL	00862622	FRIENDS	Separate Room
2742	00862687	M	3X	CHINESE	BACHELOR	N/A	"CHINESE,ENGLISH"	CHINESE	00862781	STRANGERS	Separate Room
2742	00862781	F	3X	MALAY	O-LEVEL	N/A	"MALAY,ENGLISH"	ENGLISH	00862687	STRANGERS	Separate Room
2743	00862623	F	5X	MALAY	O-LEVEL	ADMINISTRATION	"MALAY,ENGLISH"	ENGLISH	00862852	STRANGERS	Separate Room
2743	00862852	F	5X	MALAY	O-LEVEL	HOMEMAKER	"MALAY,ENGLISH"	ENGLISH	00862623	STRANGERS	Separate Room
2744	00862688	F	3X	MALAY	O-LEVEL	HOMEMAKER	"MALAY,ENGLISH"	ENGLISH	00862782	PARTNER	Separate Room
2744	00862782	M	4X	MALAY	BACHELOR	OPERATIONS	"MALAY,ENGLISH"	ENGLISH	00862688	PARTNER	Separate Room
2745	00862476	M	4X	CHINESE	DIPLOMA	ADMINISTRATION	"CHINESE,ENGLISH"	CHINESE	00862723	FRIENDS	Separate Room
2745	00862723	M	4X	CHINESE	BACHELOR	FINANCE	"CHINESE,ENGLISH"	CHINESE	00862476	FRIENDS	Separate Room
2746	00862572	F	4X	INDIAN	BACHELOR	N/A	"TAMIL,ENGLISH"	TAMIL	00862830	FRIENDS	Separate Room
2746	00862830	F	4X	INDIAN	DIPLOMA	N/A	"TAMIL,ENGLISH"	TAMIL	00862572	FRIENDS	Separate Room
2747	00862625	F	3X	CHINESE	DIPLOMA	N/A	"CHINESE,ENGLISH"	CHINESE	00862853	FRIENDS	Separate Room
2747	00862853	M	3X	CHINESE	DIPLOMA	N/A	"CHINESE,ENGLISH"	CHINESE	00862625	FRIENDS	Separate Room
2748	00862689	F	3X	INDIAN	DIPLOMA	N/A	"TAMIL,ENGLISH"	TAMIL	00862783	FRIENDS	Separate Room
2748	00862783	M	4X	INDIAN	DIPLOMA	N/A	"TAMIL,ENGLISH"	TAMIL	00862689	FRIENDS	Separate Room
2750	00862626	M	4X	INDIAN	DIPLOMA	N/A	"TAMIL,ENGLISH"	TAMIL	00862854	FRIENDS	Separate Room
2750	00862854	F	4X	INDIAN	BACHELOR	N/A	"TAMIL,ENGLISH"	TAMIL	00862626	FRIENDS	Separate Room
2751	00862690	F	5X	MALAY	DIPLOMA	MANAGEMENT	"MALAY,ENGLISH"	ENGLISH	00862784	FRIENDS	Separate Room
2751	00862784	F	3X	MALAY	DIPLOMA	ANALYST	"MALAY,ENGLISH"	ENGLISH	00862690	FRIENDS	Separate Room
2759	00862789	M	1X	MALAY	O-LEVEL	N/A	"MALAY,ENGLISH"	MALAY	00862907	FRIENDS	Separate Room
2759	00862907	M	2X	MALAY	BACHELOR	N/A	"MALAY,ENGLISH"	MALAY	00862789	FRIENDS	Separate Room
2760	00862790	M	4X	MALAY	BACHELOR	N/A	"ENGLISH,MALAY"	MALAY	00862908	STRANGERS	Separate Room
2760	00862908	M	4X	MALAY	BACHELOR	N/A	ENGLISH	MALAY	00862790	STRANGERS	Separate Room
2761	00862630	M	4X	MALAY	BACHELOR	N/A	"MALAY,ENGLISH"	MALAY	00862857	STRANGERS	Separate Room
2761	00862857	M	5X	MALAY	BACHELOR	N/A	"MALAY,ENGLISH"	ENGLISH	00862630	STRANGERS	Separate Room
2762	00862791	M	4X	INDIAN	BACHELOR	N/A	"TAMIL,ENGLISH"	ENGLISH	00862909	STRANGERS	Separate Room
2762	00862909	M	4X	INDIAN	BACHELOR	N/A	"TAMIL,ENGLISH"	ENGLISH	00862791	STRANGERS	Separate Room
2800	00862858	F	1X	MALAY	DIPLOMA	STUDENT	"MALAY,ENGLISH"	ENGLISH	00862859	FRIENDS	Separate Room
2800	00862859	M	1X	MALAY	DIPLOMA	STUDENT	"MALAY,ENGLISH"	ENGLISH	00862858	FRIENDS	Separate Room
2802	00862862	M	3X	CHINESE	BACHELOR	FREELANCE	"CHINESE,ENGLISH"	ENGLISH	00862863	FRIENDS	Separate Room
2802	00862863	F	3X	CHINESE	BACHELOR	FREELANCE	"CHINESE,ENGLISH"	ENGLISH	00862862	FRIENDS	Separate Room
2805	00862868	M	3X	MALAY	BACHELOR	EXECUTIVE	"MALAY,ENGLISH"	ENGLISH	00862869	FRIENDS	Separate Room
2805	00862869	M	3X	MALAY	BACHELOR	ANALYST	"MALAY,ENGLISH"	ENGLISH	00862868	FRIENDS	Separate Room
2806	00862870	F	2X	CHINESE	BACHELOR	UNEMPLOYED	"CHINESE,ENGLISH"	ENGLISH	00862871	FRIENDS	Separate Room
2806	00862871	F	2X	CHINESE	BACHELOR	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862870	FRIENDS	Separate Room
2807	00862872	F	4X	MALAY	BACHELOR	ADMINISTRATION	"MALAY,ENGLISH"	ENGLISH	00862873	FAMILY	Separate Room
2807	00862873	F	1X	MALAY	A-LEVEL	STUDENT	"MALAY,ENGLISH"	ENGLISH	00862872	FAMILY	Separate Room
2808	00862874	F	2X	CHINESE	BACHELOR	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862875	FRIENDS	Separate Room
2808	00862875	F	2X	CHINESE	BACHELOR	BUSINESS	"CHINESE,ENGLISH"	CHINESE	00862874	FRIENDS	Separate Room
2809	00862880	F	2X	CHINESE	DIPLOMA	ADMINISTRATION	"CHINESE,ENGLISH"	CHINESE	00862881	FRIENDS	Separate Room
2809	00862881	F	1X	CHINESE	BACHELOR	STUDENT	"CHINESE,ENGLISH"	CHINESE	00862880	FRIENDS	Separate Room
2810	00862882	F	2X	MALAY	N-LEVEL	FREELANCE	"MALAY,ENGLISH"	MALAY	00862883	PARTNER	Separate Room
2810	00862883	M	2X	MALAY	O-LEVEL	FREELANCE	"MALAY,ENGLISH"	MALAY	00862882	PARTNER	Separate Room
